"Product_Name","Reviewer_Names","Review_Date","Individual_Ratings","Review_Title","Text_Reviews"
"Dynacraft Magna Echo Ridge","HT","November 18, 2024",5,"It's an okay first time cheap bike","The media could not be loaded.
                
            
                
            
            
        
    
    
Pros:1.270 lbs man pedals uphill with relative ease2.DIY Assembly is very quick (with right tools)3.Low costCons:1.Bought two bikes, both had a warped wheel2.Rust in spots3.If you know the trick, getting the wheel past front brake assembly is easy, if not, it SUX ( there are no instructions for this).  YouTube it.Overall bike quality: MediumAssembly instructions: Poor"
"Dynacraft Magna Echo Ridge","ddd","August 23, 2024",5,"Great purchase!","We purchased this bike for our son since he outgrew is other bike.  Since I'm all thumbs when it comes to assembly, we took it to a bike shop.  They did a great job and this is a fantastic bike!  My son loves it!"
"Dynacraft Magna Echo Ridge","Francis Farren","May 22, 2024",5,"Nice bike,","Fairly easy to put together, brakes are a little complicate. All in all a nice riding bike. I did buy a different seat for it. More comfortable."
"Dynacraft Magna Echo Ridge","shelby Jablonski","September 26, 2022",5,NA,"The bike very cheap and quality was poor. Brakes wouldn't line up or work, wheels were buckled the list goes on and to top it all off the courier still hasn't been and collected it for me to get my money back. Also can't get I touch with anyone"
"Dynacraft Magna Echo Ridge","Phaedra Rafferty","June 14, 2019",4,NA,"It’s just okay. Some parts were rusted and if you are assembling a bike for the first time it’s going to be tough. The seat is too hard for kids. I bought it for my daughter and the seat hurts. I don’t recommend this if you are buying for kids. User manual is not updated and has lot of outdated information. If it was not for a YouTube video I couldn’t have assembled it. The gear shift is not working still!!"
"Dynacraft Magna Echo Ridge",NA,NA,1,NA,NA
"Dynacraft Magna Echo Ridge",NA,NA,5,NA,NA
"Dynacraft Magna Echo Ridge",NA,NA,3,NA,NA
"Dynacraft Magna Echo Ridge",NA,NA,5,NA,NA
"Dynacraft Magna Echo Ridge",NA,NA,5,NA,NA
"Dynacraft Magna Echo Ridge",NA,NA,1,NA,NA
"Dynacraft Magna Echo Ridge",NA,NA,2,NA,NA
"Dynacraft Magna Echo Ridge",NA,NA,NA,NA,NA
"Dynacraft Magna Echo Ridge",NA,NA,NA,NA,NA
"Dynacraft Magna Echo Ridge",NA,NA,NA,NA,NA
"AVASTA Earth 26 27.5","Amazon Customer","October 11, 2024",4.7,"Very nice bike","Very nice looking bikeEasy to put together took me less than 30min"
"AVASTA Earth 26 27.5","Nick","September 14, 2024",4.4,"Premium features with mid-grade feel.  Mechanical skills a plus","Some assembly is definitely required, as you would have a ready-to-ride experience if you were to buy a similar bike at a bike shop.  The bike comes well packaged, but that packaging means you'll have to take a chunk of your afternoon clearing a space to assembly and torque down all the critical parts on this otherwise respectable quality bike; probably among the better bikes you'd find at a generic sporting goods store or wholesale.  The instructions, while not perfect, do give you most of the information you need to get the bicycle assembled safely so you can go for a ride the same day, bike repair shop be damned.  If you're mountain biking, you need to learn how to fix your bike on the trail anyway, so it's all in the spirit of it.Once you're assembled and taking it for a spin, you'll inevitably find that a few components need to be adjusted, but the stem being off a bit was slightly annoying.  I would understand if you took a downhill header into a rocky ridge and threw the alignment off, but I would expect that to be straight, true, and torqued to spec from the factory.  Imagine if you bought a car and needed to bring it in for alignment within the first 100 miles.These criticisms aside, there is a lot to like about this bike. Dual disc brakes are vastly superior to traditional caliper setups.  Adjustable front suspension used to be luxury bike territory.  Shimano suspension and braking components keep the experience crispy and responsive. Thoughtful cable runs through the frame tubing keep things neat, but good luck with mud and hosing down your bike after a hard, muddy ride.Overall, the bike is a solid contender for an budget, upmarket mountain bike.  The assembly and materials of some of the systems are a bit lacking and would beg the question of whether this bike will be replaced within the next 5 years.  For my riding and experience, I would think yes, but I feel that it's value-conscious pricing forgives all the clipped corners on this great trail riding vehicle.POST-RIDE EDIT: After going on a bit of trail riding, I'm happy to report the bike has proven itself fairly competent.  The front suspension bottoms out, but I believe that will go away with a bit of adjustment.  The Shimano transmission has crisp shifting up and down the hills and the tires grip well down hills and around berms.  Brakes needed some initial adjustment and are responsive and confident when you need them.  As far as balance, the frame's geometry is not perfect, nor would I expect anything like that at this price; keep your hands on the handlebars.  The seat is also soft and forgiving, which I appreciate as the years roll on.  I reiterate that is a terrific entry-level bike that will get you out and in the trails with more than a few dollars to spare on snacks and accessories."
"AVASTA Earth 26 27.5","Prefectionist","November 13, 2022",4.4,"Excellent mountain bike","Quality and sturdiness at a good price."
"AVASTA Earth 26 27.5","Gary R. Parker","October 24, 2024",3.5,"Very Nice Bike","This is a very nice bike at a value price. It arrived packaged very well. There was way more assembly required than I expected. I took my time and got it assembled and learned a lot about bikes at the same time. The disc brakes are a great feature that I have never had on previous bikes. Has Shimano components. The tires are good for pavement or the campground trails that I ride. The suspension can be adjusted to fit your riding style. I ordered the red/black color pattern and love the look."
"AVASTA Earth 26 27.5","Radman43",NA,4,NA,NA
"AVASTA Earth 26 27.5",NA,NA,4.3,NA,NA
"AVASTA Earth 26 27.5",NA,NA,4,NA,NA
"AVASTA Earth 26 27.5",NA,NA,4,NA,NA
"AVASTA Earth 26 27.5",NA,NA,4,NA,NA
"AVASTA Earth 26 27.5",NA,NA,4.7,NA,NA
"AVASTA Earth 26 27.5",NA,NA,4.7,NA,NA
"AVASTA Earth 26 27.5",NA,NA,5,NA,NA
"AVASTA Earth 26 27.5",NA,NA,5,NA,NA
"AVASTA Earth 26 27.5",NA,NA,5,NA,NA
"AVASTA Earth 26 27.5",NA,NA,5,NA,NA
"AVASTA Earth 26 27.5",NA,NA,4,NA,NA
"AVASTA Earth 26 27.5",NA,NA,4,NA,NA
"AVASTA Earth 26 27.5",NA,NA,5,NA,NA
"AVASTA Earth 26 27.5",NA,NA,4,NA,NA
"AVASTA Earth 26 27.5",NA,NA,NA,NA,NA
"Schwinn Traxion Mountain Bike","","February 26, 2019",4.3,"MARCH 30, 2021 UPDATE, 2ND PURCHASE!","The order stated 3 day shipping and it took 6 days, but more importantly FedEx delivered the box all tore up with bottom flaps wide open and the box of pedals lying on the ground outside of the main carton. The bike suffered several deep scratches that really bummed me out! I decided to live with it as I hate to send things back unless I have to. Other than that the bike is very nice at this price point and would have received 5 stars from me if it wasn't damaged, despite the slow arrival.It went together very easily, but did need rerouting of the cables which could not be completely untangled as well as some minor tuning. I also replaced the skinny rock hard seat with a super comfortable TONBUX seat that almost matches the color perfectly (best $20 I ever spent!).  It rides like a dream on the rough dirt and rocky mountain roads near my house, the full suspension and big 29"" tires really soak in the bumps, very smooth.  I am very pleased with the overall performance of the bike so far, it shifts very quickly up and down and the disk brakes are strong. I am 5'9"" tall / 185 lbs. and the bike has plenty of seat adjustment left, I would say it will handle up to a 6'2"" rider, but not much shorter than 5'8"" comfortably. I would highly recommend this bike to anyone that is NOT interested in hard core wide open down hill mountain trail riding. I am sure the bike can handle any trail at controlled speeds, but sustained high speed down hill mountain trail riding needs more bike than this, i.e. hydraulic brakes & better suspension, or in other words spending at least double or triple what this bike cost. At under $400 dollars it is a great bike.UPDATE: After several long rides on very rocky mountain roads and trails I just had to change my rating from 4 to 5 stars. This bike is that nice, and it didn't seem fair to down grade the rating due to slow poor FedEx service.18 MONTH FOLLOW-UP:Loving this well made Schwinn! Have many miles of very hard riding on it now and it is holding up well. Zero issues and still functioning perfectly. There is a slight amount of seepage at the front forks but that is normal. I have just about worn out the tires but that is after a lot of miles, most of which were ridden on rough rocky roads with zero flats. Overall this bike is a winner. Well worth the current price.MARCH 30, 2021 UPDATE:Just purchased a 2nd Traxion for my wife; after she borrowed mine she had to have one. This one arrived in perfect condition via UPS. Had to fine tune the brakes and shifters but that is easy. The people here having pedal/crank problems are causing the problem themselves by installing them dry and severly over tightening them. Put a little grease on the threads and take them down to just beyond finger tight. They are threaded opposite of the crank rotation and will not back out, and if you ever need to replace them they'll come out easily without seizing or galling. Great bike for the money!"
"Schwinn Traxion Mountain Bike","Amazon Customer","May 21, 2020",4.3,"Assembly Info","Assembly:Removal of the bike from the box and removal of all the packaging/protection takes about 15 minutes. It was packed very well and the box was in excellent condition.Bike assembly took about 45 minutes including some minor adjustments. The instructions are okay, they are for several different bikes though. Some of the tools required are not even used, and the size indicated to use is different on some items. It is mostly pre-assembled with only the front wheel, seat, and pedals to install. The handlebar stem comes backwards due to packaging, so you will need to loosen the top bolt under the rubber cap and spin it 180 degrees. Make sure that when you mount the handlebar to the stem, that the cables are not twisted. they should be on each side as they come up the frame. Of course you will need to center the handlebar stem to the front wheel. The only adjustments I had to make after a ride around the yard, was to the front and rear brakes. They needed to be tightened up a little so that the handles were catching the brakes at approx. a 1/3 pull. The manual explains how to adjust.Overall I am happy with it. Looks great! No marks from shipping and all of the stickers are applied correctly. I will add to this review after I put some miles on it!"
"Schwinn Traxion Mountain Bike","Kindle Customer","April 25, 2019",4.3,"At a first glance, super impressed!","When I picked up the package, I was impressed at the condition of the box. There were no smashed corners or gashes. Upon opening the box, I was happy to see such efficient packing, padding and securing of items so nothing rubbed together. The bike arrived with no scratch whatsoever on it!I started to remove the bike and it came out easily. I began removing the padding and cutting zip ties. Everything looked great although I was a bit concerned as there were no instructions included. Upon further unpacking, I could easily see there were minor steps to assembly which became self explanatory. I screwed in the right peddle and a small bearing fell into my hand. I called the number on the bike and explained the situation. In under 10 mins, a new peddle was on its way free of charge. I completed the assembly and took it for a test drive.  The bike felt solid and drove like a champ! This is going to be a fun bike to use on the trails!!"
"Schwinn Traxion Mountain Bike","Eric M.","August 7, 2022",5,"Wasn’t bad at all. Few thing I had to do","Update still going. Got close to 100miles on it.Not bad at all. A few things I had to do.  Adjust the back derailed. And had adjust the front brake.  The seat I’m not sugar coat it. Is rough on the bottom.  And any down hill coasting be careful. I way about 220lbs and was a inch from maxing front forks.  Other then that did well after a total of 10miles of a trail and climbing 900ft up in evaluation and back down. With some hills pretty steep.  Still not a bad but for what u get. Did a 2nd ride on another mountain trail. Climbing 400ft. And doing over 9miles. Still holding up well.  Had zip tie the brake cables etc as the plastic c clips stretch.  So I’m was hearing something rubbing my rear tire.  Then found out what it was and took care of that. I expect few more things as I keep riding. But still not disappointed with my buy.  Will keep editing and updating for more ppl know this product. As they did have some crappy reviews for a while."
"Schwinn Traxion Mountain Bike","Joe Melchor","July 22, 2024",5,"Just what I wanted.","I've been riding it to work for a few days.  I'm not used to the shifters but they work great.  The bike fits great.  My inseam is about 33"" and the seat post allows me to get the perfect leg extension.  I love it."
"Schwinn Traxion Mountain Bike","Rocky","November 27, 2019",5,NA,"The bike arrived very fast and only a little assembly to do and very easy. The gears change very smoothly. It's a little heavy but I'm very satisfied !!!"
"Schwinn Traxion Mountain Bike","Flyboy","April 14, 2021",5,NA,"maybe a bit expensive but good simple bike. I ordered 2 and for one of them the front wheel was really untrue, I had to replace it (Amazon was amazing with this).unlike other bikes I purchased, I did not have to make any tuning/adjustments for the deralleurs - hope this won't jinx it.note: no water bottle holes."
"Schwinn Traxion Mountain Bike","Brent","June 2, 2021",5,NA,"Had bike for just over a month and gears don’t work proper and back wheel frame is bent and has a wobble. Thought getting a more expensive bike would be more durable but I was wrong. My 200 dollar Canadian Tire bike was better."
"Schwinn Traxion Mountain Bike",NA,"July 16, 2019",4,NA,"Bike arrived yesterday,  so I put it together last night, and attempted to ride it. The gears don't change properly, and the chain constantly runs on the chain guard. Tries to adjust the gears, but to no avail. I got it close but either the chain runs while pedalling l, or the gears don't move to the next sprocket when the trigger is pulled... I'm going to try again tonight after work, bit I'd like to talk to the seller a out this issue.... a brand new bike out of the box should change gears.... I think.On the plus side, it's a really nice looking bike...  very frustrated with it though....I sent this bike back, the customer service from both amazon and schwinn,  were impeccable,  so much so, that I'm going to order another one, and hope it's not defective. My fingers are crossed, and I'll post again when the next one comes."
"Schwinn Traxion Mountain Bike",NA,"June 9, 2020",5,NA,"The tires are missing some ball bearing and trying to put the tire on only results in a wobbly tire. Off to buy some ball bearings now... Grumble."
"Schwinn Traxion Mountain Bike",NA,NA,5,NA,NA
"Schwinn Traxion Mountain Bike",NA,NA,5,NA,NA
"Schwinn Traxion Mountain Bike",NA,NA,5,NA,NA
"Schwinn Traxion Mountain Bike",NA,NA,4,NA,NA
"Schwinn Traxion Mountain Bike",NA,NA,3,NA,NA
"Schwinn Traxion Mountain Bike",NA,NA,2,NA,NA
"Schwinn Traxion Mountain Bike",NA,NA,3,NA,NA
"Schwinn Traxion Mountain Bike",NA,NA,NA,NA,NA
"Schwinn Traxion Mountain Bike",NA,NA,NA,NA,NA
"Schwinn Traxion Mountain Bike",NA,NA,NA,NA,NA
"Air Zone Aftershock 20""","","October 13, 2021",4.2,"Nice bike !!","This bike is really a super nice bike my son loves it the shocks on this thing make the ride amazing the style , paint everything totally worth the price. I didn't expect it to be this nice!! What a great gift totally happy!!"
"Air Zone Aftershock 20""","Amazon Customer","June 16, 2022",4.2,"Great bike.","The bike came in on time and in great condition. It was easy to put together. Wonderful experience"
"Air Zone Aftershock 20""","Jojocon","October 14, 2024",4.2,"Fun to ride","Sturdy, looks nice, gear change mainly smooth"
"Air Zone Aftershock 20""","John G Johnson Jr","March 5, 2021",4.2,"Happy about the purchase","Sturdy, looks cool and worth the money. Only negative is that it is little bit hard to assemble on our own."
"Air Zone Aftershock 20""","Gary W. Whitfield","April 26, 2021",4.2,"Worth the money","Great bike ez to assemble and it came on time"
"Air Zone Aftershock 20""","Sasanila","June 8, 2020",5,"Bad twist gear shift","Bike looks great. Easy to put together. Only 3 stars because the twist gear shift does not work. Worked with them to get a replacement. They sent the same shifter. It is disappointing they are selling this bike with a gear shifter that does not match the derailer. Going to try and by an aftermarket gear shifter. Sad I have to spend money to get the bike in working order."
"Air Zone Aftershock 20""","moe","February 16, 2021",1,"Nice sturdy bike","This was a gift for my 9 year old niece. It seems well made. She loved it."
"Air Zone Aftershock 20""","Melonie Jenson","May 18, 2021",5,"Broken product and unhappy","After assembly it was found to have a giant crack in the gear shifter and won’t switch gears. Very disappointing and not happy I have to return. I understand I purchased “open box” but it should work."
"Air Zone Aftershock 20""",NA,NA,5,NA,NA
"Air Zone Aftershock 20""",NA,NA,4,NA,NA
"Air Zone Aftershock 20""",NA,NA,5,NA,NA
"Air Zone Aftershock 20""",NA,NA,5,NA,NA
"Air Zone Aftershock 20""",NA,NA,3,NA,NA
"Air Zone Aftershock 20""",NA,NA,5,NA,NA
"Air Zone Aftershock 20""",NA,NA,1,NA,NA
"Air Zone Aftershock 20""",NA,NA,1,NA,NA
"Air Zone Aftershock 20""",NA,NA,NA,NA,NA
"Air Zone Aftershock 20""",NA,NA,NA,NA,NA
"Air Zone Aftershock 20""",NA,NA,NA,NA,NA
"Air Zone Aftershock 20""",NA,NA,NA,NA,NA
"HH HILAND 24 26","Amazon Customer","January 20, 2022",4,"More for your money than big box store brands.","My bike was delivered undamaged by FedEx. The bike looks awesome, and easy to assemble. The factory assembly and tuning seems to be top notch. No additional tuning was necessary out of the box and all gears shift flawlessly. The Hiland Slycan was my choice, after several weeks of shopping around locally and online, and learning what components are included, and researching who made them. Negative reviews were mostly from bad luck in shipping or user error. The bike feels lightweight and agile on my favorite rocky wooded trail here in Texas. The 27.5 large frame is perfect for me at 6-1, and is more agile than my bumbling 29er. I kept in mind when shopping for a mtb which I would rather upgrade at some point, and the Slycan is already fully loaded, unlike many stripped down, over priced store brands. They say the best mountain bike is the one you can afford, and if that's true, this bike is a quality buy. I plan to upgrade to a more comfortable seat, and maybe some funky new peddles, but the bike is just fine as it comes. I found the positive reviews more helpful, and someone made the remark about how this bike impressed other bikers after seeing how it compared to their bikes. I was sold on that note, and I haven't been disappointed."
"HH HILAND 24 26","Andy Duncan","October 1, 2024",4.5,"Works well as bike","But poorly as a way to buy my nieces love"
"HH HILAND 24 26","Thomas","July 2, 2023",4,"Great bike","Overall great bike rides well. Rear derailleur was bent and rear wheel wasn’t aligned properly easy enough to fix. How ever even after bleeding the breaks are still soft. But over all I’m happy with it."
"HH HILAND 24 26","Jon","September 5, 2024",4,"Broken twice with only two weeks use","The kickstand on the bike came broken. We repaired it then the brakes broke with only two weeks of light use by my son. This bike is a piece of garbage. Buy something elseUpdate: we have now owned this bike a little over a month and the other brake is broken, so no brakes for my boy and we will be getting a new bike. Don’t waste your money"
"HH HILAND 24 26","Joanna D.","December 21, 2023",5,"Great Bicycle","I bought this for our daughter as she wanted a bike and preferred this one to the girls design so I bought her this one for Christmas. She absolutely LOVES it and it was easy to assemble!This is certainly a nice, high quality bicycle and she plans to ride it regularly with her sons during the warmer months in NY."
"HH HILAND 24 26","LiamPhotoATL","July 1, 2023",3,"So Worth It.","I was a bit skeptical at first when getting this bike. It was only 300 at the time.This bike Is awesome. I abuse it all the time in the streets of Brooklyn and everything about is like how is this so cheap? It comes with hydraulics not even brand-name bikes at a 500 dollar price point come with hydraulic brakes. I don't think I can go back to regular v brakes or mechanical disk brakes. The shifters are really smooth and everything about this bike is so nice.If you think this is some cheap amazon bike that is gonna mess up anytime soon that's not true. Ive had mine for 2 months no problems."
"HH HILAND 24 26","Anwar Hossain","July 2, 2024",5,"Love my bike!","It was so easy to assemble it! The video with the instructions is so easy to follow. So far so good ! I ordered a second one !"
"HH HILAND 24 26","María Fernanda Delgado","November 9, 2024",5,"Decent, but front brakes suck","I do not know how I feel about having so assemble some parts and if the bike’s performance is anything go by this is a really bad bike.I’ve had to remove the front breaks just to comfortably ride this as not only did they just rub against the front tire but they do not even work as proper brakes."
"HH HILAND 24 26","Felicio ","July 7, 2024",5,NA,"We knew there would be some issues with this bike given the price being below average. Assembly was fine but the main issue is that the handlebars don’t line up properly with the front wheel and will frequently loosen. My daughter has to take the Allen key everywhere and tighten them every 20 minutes which is a bit annoying and would have been dangerous if we hadn’t figured out the issue quickly. Definitely not a mountain bike but is suitable for short rides around the neighbourhood on paved areas."
"HH HILAND 24 26","Emily","July 27, 2022",4,NA,"This is almost the perfect bicycle for general use.Pros:- Nice looking frame and color scheme- Frame has mount points for disc brakes if you wanted to upgrade later- Threadless handlebar mount- Sturdy rims- 3x7 transmission with MicroShift thumb shifters- Allow v-band brake calipersCons:- The v-band calipers use a plastic pushing that bends when braking causing that classic ""cheap stamped steel caliper"" brake howl.- The bars are a bit low.  It comes with the spacers below the bar (max height), but really could use another 1-2"" depending on the riderAll in all, still very pleased.  Ended up buying a 45 degree bar mount to raise the bars off Amazon ($20) and a new set of alloy calipers off Amazon ($30) to make it 5/5."
"HH HILAND 24 26","Guy from Up North","June 28, 2022",4,NA,"This bike delivers a lot for its price. Hydraulic brakes effortlessly bring it to a quick stop with very little pressure applied. The 29"" double wall wheels roll easily making long rides easy with low rolling resistance, one can coast a long ways on this bike. The frame is lite and very solid, no creaks present. My only issue with this bike is the rear derailleur and chain which is literally this bikes only weak link, otherwise it is an excellently executed value of a bike. My chain snapped within the first 300 km, the derailleur has held so far but it reflects its low budget design when shifting.  But I expected to upgrade these parts before purchase. The forks are a heavy but provide a comfortable controlled ride, also the bike saddle as been a pleasent surprise, it is very comfortable.  This cross country bike has been a pleasurable experience to ride, I enjoy it. It really is an excellent value that can be easily improved with a few affordable upgrades if one desires to go that route."
"HH HILAND 24 26","David C.","October 13, 2020",1,NA,"Excelente calidad muy bonita"
"HH HILAND 24 26","Wilfredo ","May 3, 2022",5,NA,"After being in the bike market for a few days looking at all my options I went with this bike. It's not the best bike but for the price good value. The assembly was not to difficult if you have some basic tool and knowledge to set it up.When I received the bike everything was in good shape but the front tire had a slight bend in it. I contacted there customer service team and they  had me get it repaired locally. They refunded the repair cost and I now have a great entry level bike."
"HH HILAND 24 26","Alex Graham",NA,5,NA,NA
"HH HILAND 24 26",NA,NA,5,NA,NA
"HH HILAND 24 26",NA,NA,3,NA,NA
"HH HILAND 24 26",NA,NA,3,NA,NA
"HH HILAND 24 26",NA,NA,3,NA,NA
"HH HILAND 24 26",NA,NA,4,NA,NA
"HH HILAND 24 26",NA,NA,5,NA,NA
