"Product_Name","Reviewer_Names","Review_Date","Individual_Ratings","Review_Title","Text_Reviews"
"HP Portable Laptop Student","c. jones","May 15, 2024",4.2,"Almost returned these, but...","Bought two of these for my office.  At first, they were ok, but within a couple of weeks they became VERY slow and would crash if you had more than one software application running.  They were basically unusable.  Unfortunately, we had spent a lot of time installing software on them so I really didn't want to return them if I could help it.  I decided to try an upgrade to the memory before I sent them back.  I ordered actual HP branded 32 GB DDR4 So-DIMM memory sticks and sure enough they now are working just fine.  The laptops are ""upgraded"" when you buy them to 16GB using ""ADATA"" branded memory and of course that memory's warranty is void if you remove it.  So I'm out the cost of the new memory but at least I have functional computers.  Also, the HD is only 64 GB and is already full.  If you plan on using this for online only these are probably fine, but if you want to install anything, spend a little more money and get a machine with better memory and a bigger HD.I rated this a 3, the computer is a decent computer, but the upgraded memory for me was a big miss."
"HP Portable Laptop Student","Xavibreona","November 6, 2024",4.4,NA,"Muy puntuales antes de lo esperado, muy ligera y bonita a la vista solo a esperar a usarla"
"HP Portable Laptop Student","SANTEE OFFICE","July 15, 2024",4.1,NA,"Excellent comme outil de travail au bureau."
"HP Portable Laptop Student","Vane","September 24, 2024",4.1,NA,"Llego en excelente estado, aunque todo viene en ingles, pero muy hermosa laptop veré que tal funciona"
"HP Portable Laptop Student","JEAN GAUTHIER","June 9, 2024",5,NA,"Bien mais lents"
"HP Portable Laptop Student","Pamela Balboa","June 19, 2024",4,NA,"A mi me gustó porque esta adecuada a las necesidades de mi amiga."
"HP Portable Laptop Student","P Fournier",NA,5,NA,NA
"HP Portable Laptop Student","Rosa María Colín ",NA,5,NA,NA
"HP Portable Laptop Student",NA,NA,4,NA,NA
"HP Portable Laptop Student",NA,NA,1,NA,NA
"HP Portable Laptop Student",NA,NA,5,NA,NA
"HP Portable Laptop Student",NA,NA,5,NA,NA
"HP Portable Laptop Student",NA,NA,5,NA,NA
"HP Stream 14"" HD","","November 5, 2024",4.2,"Great value for the price","This laptop was easy to set up and run. Should fit real well in a backpack"
"HP Stream 14"" HD","Amazon Customer","October 26, 2024",4.6,"Super easy setup","Love it so far just got but it’s exactly what I needed and more! Super easy setup and pairing with phone… love it. Loads of storage, definitely recommend!"
"HP Stream 14"" HD","spacedevil29","October 4, 2024",4,"There is no ethernet port or DVD burner","It's used for casual stuff like looking up jobs and streaming movies and apps such as Netflix and Amazon!!"
"HP Stream 14"" HD","Kita Siever","November 4, 2024",4.5,"Secondary computer","It's a perfect size and adds a lot of mobility."
"HP Stream 14"" HD","Sani","October 21, 2024",4.2,"Great","Love it!"
"HP Stream 14"" HD","Cheryl Fry","October 25, 2024",4.2,"Not enough memory","I mean for the price the laptop is alright. However the laptop only brings 56gb of built in storage not the 224gb they say…"
"HP Stream 14"" HD","Lea","September 30, 2024",5,"SCREEN DISPLAY IS THE WORST...MAYBE HP IS CODE FOR HORRENDOUS PICTURE","Complete junk!  The screen display is so dim and grainy, despite numerous attempts to adjust these settings.  The display looks old school, like the first laptop ever released.  I own 2 HP desktops and am obsessed with them.  So reliable, vibrant and fast.  This thing is a complete fail.  My box was taped shut on the top, so assuming this was probably a return and I certainly understand why.  I needed this for a business trip and will now be without.  Do yourself a favor and purchase direct from a reputable store with a good return policy (not Amazon).  Amazon's new policy is that they will issue my refund or credit in 30 days.  That doesn't work for me because I am still without a laptop and need to purchase another asap, but you are holding my money ransom."
"HP Stream 14"" HD","Marie","October 1, 2024",3,"Love my laptop.","I love my new computer!"
"HP Stream 14"" HD","Tee","February 27, 2022",5,NA,"No concerns.  Item arrived quickly and was exactly as described."
"HP Stream 14"" HD","Jada Eve","November 13, 2022",5,NA,"I love this little laptop, however this laptop must be a new revision as the ports look nothing like that image. 1 usb c port on left, 2 usb standards on right and a hdmi port and of all things a Ethernet jack for wired internet. I actually like the fact it can be wired and the sd card i can do without, but this product listing is now inaccurate. Please revise for new model."
"HP Stream 14"" HD","Robert Gregson","February 16, 2021",4,NA,"2 weeks aftwer we bought it the internal microphone stopped working and it took us 6 days to reach out to the technical department in hp! On another hand they stayed for 3 hours on the phone couldnt fix it! Then said they will send a ups box to collext it and send a replacement... it was delayed we called to check they said 3 more days and no replacement for the time of repair !!! Plus it needs 11 working days to be fixed and 4 business days to be shipped. On top of that the printer driver disapeared it stopped working and stopped detecting printers!!HP is a headache!!Bad choice dont buy this !"
"HP Stream 14"" HD","Rik","January 27, 2021",5,NA,"It's slow and the sound quality is abysmal."
"HP Stream 14"" HD","Bernard El Hage","December 4, 2022",5,NA,"It quit working and the mother board is gone after two years"
"HP Stream 14"" HD","Jennine Gates",NA,3,NA,NA
"HP Stream 14"" HD","Dale",NA,3,NA,NA
"HP Stream 14"" HD",NA,NA,1,NA,NA
"HP Stream 14"" HD",NA,NA,5,NA,NA
"HP Stream 14"" HD",NA,NA,5,NA,NA
"HP Stream 14"" HD",NA,NA,4,NA,NA
"HP Stream 14"" HD",NA,NA,1,NA,NA
"HP 17 Laptop 17.3""","","August 26, 2024",4.3,"Great Laptop","I love this laptop. I bought it for my business. It’s extremely fast, has great storage. Very easy to set up. I love the screen size and high resolution quality. Highly recommend. It’s also at a great price point."
"HP 17 Laptop 17.3""","Amazon Customer","October 16, 2024",4.7,"New HP is a Winner!","I really researched computers, and I have purchased the HP Envy for many years. However, I wanted to upgrade my RAM and storage, so I went with this computer, and it did not disappoint. It's lightning fast, and I feels smooth to the touch on the keyboard, although I have an ""old-fashioned"" round key keyboard. I added extra USB ports, for my headset and mouse with more to spare. The backlit keyboard is clear and bright. I couldn't be happier with it."
"HP 17 Laptop 17.3""","Cindi","November 21, 2024",4,"Battery","Batter discharges quickly.  Also feel warm while using.  Was supposed to com with Windows 11 but has Windows 10.  Graphics are great.  Respnds very quickly."
"HP 17 Laptop 17.3""","Tricia Adams","April 27, 2024",4.5,"Excellent Laptop!  It is the best computer I have ever owned.","Like many others, I have to have a backlit keyboard and would not consider any computer that does not have the feature.  This is a 17.3-inch screen and has plenty of real estate to allow for a full-sized keyboard that is perfectly backlit.  Thank you HP...The 32 gb of memory and 2 TB SDD make for a slick/fast boot.  When I restart the computer, the sign-in screen appears between 15 and 20 seconds after I initiate the restart.If you are in the market for a new laptop, do yourself a favor and buy one of these..HP 17 Laptop, 17.3"" HD+ Touchscreen, Intel Core i7-1255U Processor, 32GB RAM, 2TB SSD.You will like it."
"HP 17 Laptop 17.3""","Lisa R. Padrutt","August 7, 2024",4.3,"Very poor display, washed out","As other reviewers have said, the computer generally is great, but the display is awful! It's washed out and hard to read, makes you feel like you need glasses (when you don't). Black font looks like faded gray and it seems pixelated like something from the 1980s. I mostly just need the laptop for internet use and word processing, but I have to return it because it literally hurts my eyes. It's like a blue light is coming from the screen and making everything seem blurry. It must be defective. My 2016 HP Envy is MUCH better than this new one. Not sure what's up. I spoke with HP directly and they said they discontinued this model. Don't waste your time or money on this."
"HP 17 Laptop 17.3""","Artie B.","November 21, 2023",4.2,"Great laptop","Lightweight, fast and reliable.  I can finish my work a lot faster than with my previous, older version of same brand. It is a great tool for my work, love the touch screen, allows to zoom in/out faster than using the mouse. Great value for the price.  Fits the same portfolio I used with the old laptop it replaced.Dislike: The on/off key is too close to Delete key; I took some nail polish from my wife and colored it red."
"HP 17 Laptop 17.3""","Anonymous","August 24, 2024",4.5,"Very nice laptop","It is easy to set up and very light weight. Very sharp colors"
"HP 17 Laptop 17.3""","Vivian","October 26, 2024",4.4,"Love it","This computer was more than I needed but the price was better than the smaller one.  I love HP computers.  I won't buy any other brand because they just don't hold up like an HP."
"HP 17 Laptop 17.3""","Brenton Johnson",NA,4.3,NA,NA
"HP 17 Laptop 17.3""","Ann",NA,4.3,NA,NA
"HP 17 Laptop 17.3""",NA,NA,5,NA,NA
"HP 17 Laptop 17.3""",NA,NA,5,NA,NA
"HP 17 Laptop 17.3""",NA,NA,5,NA,NA
"HP 17 Laptop 17.3""",NA,NA,5,NA,NA
"HP 17 Laptop 17.3""",NA,NA,5,NA,NA
"HP 17 Laptop 17.3""",NA,NA,4,NA,NA
"HP 17 Laptop 17.3""",NA,NA,5,NA,NA
"HP 17 Laptop 17.3""",NA,NA,1,NA,NA
"HP 17 Laptop 17.3""",NA,NA,5,NA,NA
"HP 17 Laptop 17.3""",NA,NA,5,NA,NA
"ASUS Vivobook Go 15.6”","","October 17, 2024",4.1,"Absolutely love this thing","I got this on a prime day deal for 200 dollars and you can not beat that deal with a stick! This thing can be used for gaming I however have been using it to Data log and tune my Coyote mustang and watch videos and it’s a great laptop all around speed is good it’s simple to navigate the graphics are good and the battery life is also good the set up was simple it’s lightweight and I like the matte black color"
"ASUS Vivobook Go 15.6”","Amazon Customer","September 8, 2024",4.2,"Great Little Laptop","No complaints here... built pretty well, does what I need it to do (primarily Internet and streaming).This is NOT a high end laptop, but compares well them and it accomplishes what I need well.The GPU seems good enough to let me watch what I want to - again this in NOT a high end gaming laptop so don't expect that performance. BUT Its inexpensive enough that if something happens to it I'm not going to cry (too much) and again its pretty solidly put together... especially when compared to other brands laptops at this price point (Lenovo I'm looking at you).So all-in-all for the price I'm happy"
"ASUS Vivobook Go 15.6”","Jimmy","July 21, 2024",4.1,"A delightful surprise","The ASUS Vivobook Go 15.6” FHD Laptop, powered by the AMD Ryzen 3 7320U processor, is a delightful surprise in the realm of budget-friendly computers. Despite its classification as a low-end machine, it punches above its weight with a commendable balance of performance and affordability.The 15.6” Full HD display is crisp and vibrant, making it a pleasure for streaming videos, browsing the web, and everyday tasks. The 8GB of RAM ensures smooth multitasking, while the 128GB SSD provides swift boot times and quick access to frequently used files. Running on Windows 11, it benefits from the latest features and updates, delivering a modern user experience.While it may not be designed for heavy gaming or intensive software, the Vivobook Go handles everyday computing needs with ease and reliability. Its lightweight design and solid build quality make it a practical choice for students, professionals, and anyone seeking a dependable laptop without breaking the bank. Overall, the ASUS Vivobook Go 15.6” FHD Laptop stands out as a top contender in its category, proving that affordability doesn't have to come at the cost of performance and quality."
"ASUS Vivobook Go 15.6”","Kevin","October 25, 2024",4.4,"Great for the price","I bought this as a secondary laptop to use for mainly school purposes and it has worked great for that. Since buying it my other laptop has broke and has been my main one, it's done the job really well and it good for minimal gaming like stardew valley and the sims."
"ASUS Vivobook Go 15.6”","Belle Webb","July 21, 2024",4.3,"OS is awful","What I wanted to purchase was a budget computer because my needs are simple: I like to read and program. What I have received demands much personal information and an active internet connection to phone home to windows without any options to opt out. I have received two requests from Windows and Asus to advertise to me. I feel like I purchased spyware by accident. I have purchased Windows and Asus products in the past, and they were adequate, but I do not believe I will do so again.You don't get this hassle with Linux or Apple, nor Android (at least when I had one).EDIT: You cannot make a local account with Windows 11 Home S, your quickest bypass will be making a new account using a temporary email address (I like temp-mail.org) so that you can check codes they send you. From there you can use the windows store to find the 'disable s mode' (not called exactly that but literally on the windows store). If you want to go for a Linux OS you'll need a thumb drive to put the new OS on, you'll want to follow a guide but the gist is that you'll boot from the thumb drive and install the OS from there. I went for Linux Mint, I don't think you'd need a lot of technical skill but some comfort with googling will be required as there are some small hitches you can encounter. For this device particularly the built in driver manager will recommend a new driver for the wireless card - don't do it, it is mistaken."
"ASUS Vivobook Go 15.6”","Olivia ","September 7, 2024",4.4,"Great laptop for school","I recently got an ASUS laptop, and it’s been fantastic! The performance is smooth and fast, perfect for multitasking and running all my apps without a hitch. The display is sharp and vibrant, making it great for both work and entertainment. Plus, the battery life lasts much longer than I expected. Overall, it’s a great value for the price, and I’m really happy with my purchase!"
"ASUS Vivobook Go 15.6”","Zachary Chandler","November 24, 2024",4.2,"Massive light bleed from screen, even with calibration, SDR, no HDR","I wanted to like this laptop but I'm having so much backlight bleed. The whole screen is a hazy glow and the TN panel amplifies it. I've tried every setting to try to control it, from the Windows display settings, to the Radeon settings, to the calibration, I couldn't get it to show right. I have other monitors to compare it to, so it's even more obvious. It's nearly impossible to get a contrast going. For $199, it's such a great deal. But I have a feeling they gave this Ryzen 3 variant a worse panel. The Ryzen 5 version is nearly $100 more but if you really look at the specs, there's no practical difference other than a very tiny slight clock. I cannot imagine what's going on there. It's so hard to get info if this is a defect on mine, a defective in general, a defect for the Ryzen 3 variants or this is truly what it's supposed to be. ASUS obfuscated model numbers and SKUs. So you will end up on the Ryzen 5 variant. I really wanted to like it because everything else is just fine. I have no complaints about the performance, the quality of the body itself, the keys, etc, especially for the price. I'm not expecting ""quality"" with the panel either. But it's so strange that only one other comment acknowledges the backlight bleed issue.If you try to Google Youtube reviews about it, it seems like foreign reviewers are talking about an almost exact variant but not quite because there's have key backlit and they praise the screen for being good enough.The backlight bleed and hazy glow is enough to give me a headache and just make the whole experience unusable and I say this as someone that is usually not too bothered about ""quality""."
"ASUS Vivobook Go 15.6”","LukeF","October 28, 2024",4.2,"Good budget laptop","Good laptop for the price.  It works well for general internet browsing and spreadsheets.  Windows 11 comes in S mode, which is limiting, but it's easy to change out of it to regular Windows 11 mode."
"ASUS Vivobook Go 15.6”","MH","October 27, 2024",4.1,NA,"Recibí el artículo en perfecto estado 💯 y por sus características el precio está excelente"
"ASUS Vivobook Go 15.6”","T Towns","July 21, 2024",4.1,NA,"Got it for Singapore $381. Wish it came with at least double the capacity of storage space; but can't complain for the price paid. Will do an upgrade after warranty expires."
"ASUS Vivobook Go 15.6”","Leobardo","June 8, 2024",5,NA,"La laptop llega bien y para oficina o trabajo escolar básico cumple, su batería es justa ya que solo brinda 4-5 horas de autonomía, de ahí todo bien."
"ASUS Vivobook Go 15.6”","arighttrack1","June 16, 2024",2,NA,"Me ha gustado mucho la computadora, no he tenido ningún tema con relación a su funcionamiento."
"ASUS Vivobook Go 15.6”","Ramses Zarate Ortega","June 19, 2024",5,NA,"Para un uso básico de oficina resulta ser una buena opción"
"ASUS Vivobook Go 15.6”","Alicia",NA,5,NA,NA
"ASUS Vivobook Go 15.6”","Carlos",NA,4,NA,NA
"ASUS Vivobook Go 15.6”",NA,NA,5,NA,NA
"ASUS Vivobook Go 15.6”",NA,NA,1,NA,NA
"ASUS Vivobook Go 15.6”",NA,NA,5,NA,NA
"ASUS Vivobook Go 15.6”",NA,NA,3,NA,NA
"ASUS Vivobook Go 15.6”",NA,NA,5,NA,NA
"Acer Aspire Go 15","","November 19, 2024",4.2,"3 months and loving it!!","I’ve had the Acer Aspire Go 15 Slim Laptop for about three months now, and I’m really happy with it! As a college student, it's the perfect balance of performance and portability. It's lightweight enough to carry around campus, and the battery lasts me through a full day of classes and studying. The screen is sharp, and it handles everyday tasks like note-taking, web browsing, and streaming without any issues. For the price, it's definitely a great value—I'm excited to keep using it for the rest of my college years!"
"Acer Aspire Go 15","Amazon Customer","September 14, 2023",4.5,"Fast pc that feels like a Chromebook but with the functionality of Windows 11","I bought this laptop for writing and taking online classes primarily, and it's just perfect.  Keyboard is nice to use.  Screen is bright and crisp.  Laptop is lightweight.This is NOT a laptop for gaming, video editing, demanding graphics work, and you're probably going to get frustrated if you are a busy, multi-tasker with multiple software and dozens of browser tabs open at the same time.That being said, for basic computing needs (word processing, watching Netflix, web browsing, blogging, writing a novel, taking classes, etc...), this laptop is near perfect and budget-friendly.Couple Notes: - The processor is 1.1 ghz, not 2.8 as listed in description, but really, you wouldn't be doing anything on this that should ever require that much processor speed. - Memory is upgradeable, which is nice, but I've found that 4gb is fine for what I'm using it for right now. - Laptop looks stylish, but lacks that ""high-end"" feel - but it's a $200 laptop.  Still, I like it and keyboard feels good for typing at length. - Screen is sharp.  Colors are decent.  Not the best screen out there, of course, but certainly not bad at all.  Not a touch screen...slight bummer but not a big deal to me. - Sound coming from speakers is nice and loud.  No, not premium sound, but sufficient to watch movies/video classes and hear it just fine.  I'm happy with it, but no audiophile.  Use headphones or a Bluetooth speaker if you want better sound. - Performance has been fast and I've been satisfied. - Easy to switch from Windows S to full Windows Home, which is my preference and why I opted for this over a Chromebook. - 81gb of available storage space after OS and apps take up a bit of the 128 gb drive.  To me, that's totally fine since I'm not saving anything on this - it all goes in the cloud. - I don't think the battery will actually last 9 hours with normal settings, but I get a solid 5 or so hours out of it between charges.RE: Slowness/Lagginess:A couple negative reviews mentioned this and when it happened to me, I thought that maybe there WAS something off about this computer.Turns out when I logged into my Microsoft account, it started syncing my existing desktop computer with this laptop, and with only 4gb of memory and slower processor, it just bogged it right down for about 20 minutes or so as it synced apps, desktop icons, etc....  Once everything synced up, it was fine and has been ever since.So if you experience slow, laggy performance when you first get this, and you've logged into your Microsoft account, set it down and let it sync for 20 minutes or so, or better yet, adjust the sync settings to be more selective.All in all, it's a great, inexpensive laptop that is super lightweight, super portable, looks nice, performs great, and is perfect for basic computing, an older child/teen, college courses, etc..."
"Acer Aspire Go 15","Vivian-Tay Pryce","August 10, 2024",4.4,"8.5/10.","UPDATED REVIEW AFTER 2 MONTHS -the battery life SUCKS. it lasts about 45 mins. i always have to keep the laptop plugged in. the laptop still takes forever to turn on when you hold the power button too. but besides all of that, roblox still runs great. which was my main use for the laptop. so if you want a affordable laptop just to use roblox, i recommend. just keep in mind you’d have to keep the laptop plugged in all the time, which can be annoying.i bought this laptop mainly for browsing, netflix, youtube, and roblox. this laptop runs roblox GREAT. no lag, no freezing, & the app loads up quickly. i’m so happy.— the PROS of this laptop:it works perfectly fine. i bought it used to save some money, and this laptop works like its brand new. the setup process was pretty easy, and its not slow loading up websites n apps. i was afraid that this laptop being in S mode would give me a problem, but i turned it off with a click of one button and that was it. S mode was turned off instantly and now i can download or search whatever website i want.— the CONS of this laptop:the sound quality isn’t the best.. and the screen quality isn’t the best either. is it doable? yes. have i seen better? also yes. also, this laptop takes a while to turn on, i have to hold the power button for 20 secs for it to turn on.-but anyways, i would recommend to anyone looking for a laptop on a budget!how did i turn S mode off? i wanted a new browser to use, so i chose google chrome. i went to download it, and it said something like “google chrome cannot be downloaded because this PC is in S mode” and it literally told me how to turn it off, it took less than 5 secs to turn it off. some other review said that they went through a lot to turn S mode off, so that’s why i was hesitant to buy this laptop, but everything ended up working out perfectly. i’m satisfied with this purchase tbh. i think it’s worth the money 100%."
"Acer Aspire Go 15","Davy","October 11, 2024",4.6,"Excellent deal for the PrimeDay $219 Price","This isn't the best PC laptop in the world, but likely one of the best PC laptops out there in the low $200 range. I ran it through a Passmark CPU benchmark and scored an 11,500 while attached to the charger which is quite impressive for this price range. I ordered this specifically for light duty use, and to replace a 14 year old Core i7 Dell Latitude that I ran HP Tuners software on to tune my hot rod. This Go 15 runs Win 11 Home very well. The first thing I did was take it out of S mode, deleted bloatware and other Microsoft apps that I will never use. After cleaning it up and updating it, I am thoroughly impressed with this PC, and how smoothly it actually runs. Especially since it was under $240 total with tax. The battery life seems great. I am certain it is severely lacking in battery in comparison to higher end laptops, but for what it is, 8hrs is excellent IMO. This is a huge upgrade over my old laptop, and I couldn't be happier with the purchase.Don't get me wrong, this is an entry level laptop for sure. If you game or heavily multi-task, get something with a more powerful processor and graphics. If you are a light user and want something that you can take with you, easily browse, easily stream video and hook up to a large TV... This will work well for that for sure."
"Acer Aspire Go 15","Kay","November 21, 2024",4.3,NA,"Rápida, no se calienta, muy práctica y funcional !! Es muy buen producto en relación precio-calidad"
"Acer Aspire Go 15","Chazz","April 14, 2023",4,NA,"La publicación dice que es una aspire 3 17"" core i3 8gb de ram y en realidad llego una aspire 1 intel celeron 4gb ram y 15"" nada que ver con lo que dice así que mucho ojo mejor ni se metan si esta en oferta mejor la devolví."
"Acer Aspire Go 15","Teresa Can","April 5, 2023",4.5,NA,"En la publicación dice Aspire 3 y llegó el modelo Aspire 1, mucho menos potente."
"Acer Aspire Go 15","Tomas Alberto Morteo Peña","April 10, 2023",4.2,NA,"El anuncio era de una Aspire 3 y llegó una Aspiré 1"
"Acer Aspire Go 15","Cliente de Amazon","May 15, 2023",4.4,NA,"Estaba públicada una con procesador i3 y llegó una celeron"
"Acer Aspire Go 15","Alejandro",NA,4.3,NA,NA
"Acer Aspire Go 15",NA,NA,4.2,NA,NA
"Acer Aspire Go 15",NA,NA,4.3,NA,NA
"Acer Aspire Go 15",NA,NA,4.2,NA,NA
"Acer Aspire Go 15",NA,NA,4.2,NA,NA
"Acer Aspire Go 15",NA,NA,5,NA,NA
"Acer Aspire Go 15",NA,NA,4,NA,NA
"Acer Aspire Go 15",NA,NA,5,NA,NA
"Acer Aspire Go 15",NA,NA,5,NA,NA
"Acer Aspire Go 15",NA,NA,4,NA,NA
"Acer Aspire Go 15",NA,NA,4,NA,NA
